date,high,low,open,close,volume
2019-10-14,3026.3830,2989.8120,2993.9610,3007.8830,20861480192
2019-10-15,3005.6640,2986.3030,3005.6640,2991.0450,15537690368
2019-10-16,3010.4240,2975.9230,2992.6100,2978.7120,14988549632
2019-10-17,2986.7190,2969.5680,2979.9920,2977.3340,12252761344
2019-10-18,2987.2030,2933.2420,2982.3410,2938.1410,14999067904
2019-10-21,2940.3240,2917.6880,2933.8960,2939.6170,13247510784
2019-10-22,2954.6410,2934.3870,2945.6000,2954.3790,11748204800
2019-10-23,2957.2990,2934.6270,2952.9690,2941.6180,12381288192
2019-10-24,2953.0440,2927.0610,2944.0060,2940.9210,12654029056
2019-10-25,2958.2400,2920.5190,2940.4740,2954.9320,13686070528
2019-10-28,2980.1280,2956.9600,2958.6860,2980.0490,17373148160
2019-10-29,2979.0360,2954.1760,2979.0360,2954.1760,16611005696
2019-10-30,2953.2980,2934.8270,2949.4630,2939.3200,15879811072
2019-10-31,2946.7520,2923.5160,2944.8420,2929.0560,16157148416
2019-11-01,2959.8330,2917.1450,2924.3400,2958.1990,15990737408
2019-11-04,2983.0580,2964.5760,2964.5760,2975.4910,16724836352
2019-11-05,3008.3140,2968.0320,2977.7040,2991.5620,17989159424
2019-11-06,2995.5620,2969.7240,2992.0390,2978.5950,16526354688
2019-11-07,2988.9550,2969.1200,2978.1530,2978.7140,13695267840
2019-11-08,2998.7590,2962.8440,2993.9770,2964.1840,14974210816
2019-11-11,2949.9610,2906.7690,2949.9610,2909.9740,15791610624
2019-11-12,2918.3030,2891.5100,2912.9950,2914.8230,12972915456
2019-11-13,2913.8610,2893.9710,2913.0190,2905.2400,12976584192
2019-11-14,2917.3740,2899.6180,2907.7350,2909.8690,12914544896
2019-11-15,2917.8290,2891.2040,2911.3500,2891.3430,13551946240
2019-11-18,2911.3780,2884.0880,2889.5490,2909.2000,12443317760
2019-11-19,2933.9900,2902.8550,2904.2780,2933.9900,13541760512
2019-11-20,2930.4920,2907.4220,2928.1060,2911.0530,13735752960
2019-11-21,2910.3600,2891.5310,2902.5520,2903.6370,12345860608
2019-11-22,2925.0170,2873.9900,2906.2430,2885.2880,15862336512
2019-11-25,2906.6090,2880.6540,2885.6130,2906.1680,17858742784
2019-11-26,2915.0410,2897.9270,2912.5200,2907.0600,17000466432
2019-11-27,2914.4860,2893.4170,2905.3950,2903.1940,13386220544
2019-11-28,2909.8390,2883.4330,2902.3640,2889.6930,11952246784
2019-11-29,2892.3880,2858.5800,2885.9740,2871.9810,12261296896
2019-12-02,2888.8890,2870.2420,2874.4480,2875.8070,12875580672
2019-12-03,2884.8550,2857.3200,2869.8820,2884.6980,12377874176
2019-12-04,2882.4980,2869.4210,2876.9070,2878.1150,12554365184
2019-12-05,2902.0020,2885.0790,2886.5160,2899.4680,14316309504
2019-12-06,2912.0130,2894.7510,2902.2780,2912.0130,13412887808
2019-12-09,2919.5880,2905.2500,2914.4570,2914.4770,16079652608
2019-12-10,2919.2010,2902.7890,2908.9430,2917.3150,17012399872
2019-12-11,2928.2560,2915.0000,2922.6020,2924.4170,16554108672
2019-12-12,2926.3410,2913.4750,2926.3410,2915.6980,15176080384
2019-12-13,2969.9800,2935.8490,2937.7760,2967.6760,21197858560
2019-12-16,2984.6410,2958.7060,2970.9690,2984.3920,21186211840
2019-12-17,3039.3830,2982.4950,2985.2610,3022.4210,29303225344
2019-12-18,3033.2330,3011.7200,3021.4650,3017.0440,24408969216
2019-12-19,3021.4170,3007.9920,3017.1530,3017.0650,20862426368
2019-12-20,3027.4830,3002.2600,3019.6390,3004.9370,21507575552
2019-12-23,3009.3380,2960.4350,2999.0350,2962.7510,20571661824
2019-12-24,2983.8190,2960.6830,2965.8250,2982.6800,16303024896
2019-12-25,2988.2920,2970.6570,2980.4270,2981.8800,17565402880
2019-12-26,3007.3540,2980.3960,2981.2480,3007.3540,18244042496
2019-12-27,3036.1120,3003.6300,3006.8510,3005.0350,24710277888
2019-12-30,3041.3960,2983.3430,2998.1680,3040.0230,24806652928
2019-12-31,3051.6770,3030.5120,3036.3850,3050.1240,21742902272
2020-01-02,3098.1000,3066.3350,3066.3350,3085.1970,29247020800
2020-01-03,3093.8190,3074.5170,3089.0220,3083.7850,26149666816
2020-01-06,3107.2030,3065.3080,3070.9080,3083.4080,31257584128
2020-01-07,3105.4500,3084.3290,3085.4880,3104.8010,27658311168
2020-01-08,3094.2380,3059.1310,3094.2380,3066.8920,29787255296
2020-01-09,3097.3290,3080.1310,3082.6390,3094.8810,24343564800
2020-01-10,3105.2240,3081.3960,3102.2930,3092.2900,21044246272
2020-01-13,3115.5690,3075.3830,3091.4930,3115.5690,21062100480
2020-01-14,3127.1690,3105.6040,3120.6660,3106.8200,22997377024
2020-01-15,3107.9420,3082.0420,3103.1740,3090.0370,20231302400
2020-01-16,3096.3710,3070.8840,3095.7340,3074.0810,20337547520
2020-01-17,3091.9510,3067.2520,3081.4640,3075.4950,19030429952
2020-01-20,3096.3100,3070.4800,3082.1130,3095.7870,21049334016
2020-01-21,3085.7890,3051.2300,3085.7890,3052.1410,23483073792
2020-01-22,3069.2520,3006.2670,3038.4860,3060.7540,22385286400
2020-01-23,3045.0400,2955.3460,3037.9520,2976.5280,27276323328
2020-02-03,2766.5770,2716.6970,2716.6970,2746.6050,21591210240
2020-02-04,2786.1640,2685.2690,2685.2690,2783.2870,36404620032
2020-02-05,2842.7420,2778.8640,2792.3710,2818.0870,30976182272
2020-02-06,2876.5870,2807.6090,2826.8850,2866.5090,31639214336
2020-02-07,2875.9630,2838.7700,2858.9320,2875.9630,30947964160
2020-02-10,2891.8470,2851.0500,2860.4990,2890.4870,29492978432
2020-02-11,2913.8150,2882.2420,2894.5410,2901.6740,26916833536
2020-02-12,2926.8990,2892.4240,2895.5560,2926.8990,24873342976
2020-02-13,2935.4060,2901.2420,2927.1440,2906.0730,27480484352
2020-02-14,2926.9420,2899.5730,2899.8650,2917.0070,25065062656
2020-02-17,2983.6370,2924.9910,2924.9910,2983.6220,31319800832
2020-02-18,2990.6000,2960.7750,2981.4090,2984.9710,31166591232
2020-02-19,2998.2710,2971.8210,2979.5220,2975.4010,31514115072
2020-02-20,3031.3700,2968.4450,2981.8800,3030.1540,34573288192
2020-02-21,3058.8980,3020.1410,3022.2450,3039.6690,36455727616
2020-02-24,3042.1820,3007.3550,3027.8920,3031.2330,37043004416
2020-02-25,3016.9450,2943.7160,2982.0690,3013.0500,44162276096
2020-02-26,3028.7780,2974.9420,2978.4190,2987.9280,46904955136
2020-02-27,3009.4570,2980.4770,2992.4910,2991.3280,35052365824
2020-02-28,2948.1260,2878.5440,2924.6400,2880.3030,40121691392
2020-03-02,2982.5060,2899.3100,2899.3100,2970.9310,36733336832
2020-03-03,3026.8420,2976.6230,3006.8880,2992.8960,41010804736
2020-03-04,3012.0030,2974.3580,2981.8060,3011.6650,35333827840
2020-03-05,3074.2570,3022.9260,3036.1540,3071.6770,44542580736
2020-03-06,3052.4430,3029.4630,3039.9390,3034.5110,36206153216
2020-03-09,2989.2051,2940.7138,2987.1805,2943.2907,41456073600
2020-03-10,3000.2963,2904.7989,2918.9347,2996.7618,39329664800
2020-03-11,3010.0286,2968.5174,3001.7616,2968.5174,35247097000
2020-03-12,2944.4651,2906.2838,2936.0163,2923.4856,30777845700
2020-03-13,2910.8812,2799.9841,2804.2322,2887.4265,36645043600
2020-03-16,2898.0349,2784.6616,2897.3009,2789.2537,35187866500
2020-03-17,2826.9068,2715.2213,2796.2840,2779.6407,30614967700
2020-03-18,2815.8737,2728.7563,2792.3221,2728.7563,29115985200
2020-03-19,2736.8200,2646.8048,2719.4063,2702.1296,30230274700
2020-03-20,2751.8964,2702.4933,2727.0186,2745.6182,25201950700
2020-03-23,2703.3295,2656.5008,2677.5910,2660.1674,24982025000
2020-03-24,2723.4066,2667.1333,2703.0193,2722.4381,25702193000
2020-03-25,2788.6354,2757.8016,2775.3032,2781.5913,27314446600
2020-03-26,2788.5038,2753.4282,2761.8961,2764.9109,23408402200
2020-03-27,2805.5479,2771.7563,2792.9843,2772.2033,24076406600
2020-03-30,2759.0989,2723.0543,2739.7191,2747.2138,23970660400
2020-03-31,2771.1683,2743.1154,2767.3072,2750.2962,21859867400
2020-04-01,2773.3641,2731.0794,2743.5409,2734.5215,21725342700
2020-04-02,2780.6379,2719.9043,2720.2284,2780.6379,21786460000
2020-04-03,2780.5868,2754.0731,2773.5764,2763.9874,20083740400
2020-04-07,2823.2767,2801.8386,2806.9676,2820.7634,27019818600
2020-04-08,2823.2139,2800.2963,2805.9166,2815.3686,24351530500
2020-04-09,2832.3950,2820.4326,2825.8393,2825.9036,23818484300
2020-04-10,2833.0148,2789.9756,2827.1873,2796.6312,23345476800
2020-04-13,2792.8906,2774.0808,2784.5979,2783.0476,17712455400
2020-04-14,2827.2981,2789.4279,2794.8010,2827.2830,20269656900
2020-04-15,2829.7503,2808.7039,2826.6618,2811.1741,20562114600
2020-04-16,2823.3382,2796.8388,2798.4295,2819.9350,20300377300
2020-04-17,2854.9599,2830.0217,2835.5581,2838.4945,24573675000
2020-04-20,2852.9900,2833.2615,2840.4085,2852.5528,21184707800
2020-04-21,2842.2372,2808.0214,2842.2372,2827.0133,23323587000
2020-04-22,2843.9804,2808.4819,2814.0661,2843.9804,21732000000
2020-04-23,2853.6357,2835.8961,2850.5104,2838.4994,24877903700
2020-04-24,2834.9387,2802.4989,2834.9387,2808.5293,23518507600
2020-04-27,2832.6662,2802.9579,2812.2422,2815.4947,21013098100
2020-04-28,2821.7450,2758.2459,2819.9914,2810.0243,25387274500
2020-04-29,2831.7642,2800.7379,2801.3830,2822.4424,20206180700
2020-04-30,2865.5900,2832.3843,2832.3843,2860.0822,24245527800
2020-05-06,2879.2634,2830.6536,2831.6326,2878.1402,24982661600
2020-05-07,2882.0222,2864.5813,2876.4727,2871.5232,22673695700
2020-05-08,2903.7967,2879.2034,2882.7078,2895.3444,22682207500
2020-05-11,2914.2838,2884.3806,2901.5739,2894.8020,22512041000
2020-05-12,2897.9018,2871.2300,2894.6171,2891.5564,19708298500
2020-05-13,2900.2587,2875.5354,2882.9552,2898.0495,18506131000
2020-05-14,2887.0577,2869.1832,2887.0577,2870.3422,19777620200
2020-05-15,2884.2199,2863.3698,2880.7067,2868.4587,18898359200
2020-05-18,2889.9795,2862.2709,2872.5244,2875.4176,22602288200
2020-05-19,2900.2187,2887.5768,2897.6867,2898.5760,19722240500
2020-05-20,2896.4657,2876.1766,2896.4657,2883.7378,21051998500
2020-05-21,2891.5177,2864.2073,2890.7213,2867.9237,20353203800
2020-05-22,2863.0462,2808.0177,2863.0462,2813.7654,20906371200
2020-05-25,2821.4978,2802.4653,2816.2410,2817.9697,17288555700
2020-05-26,2848.3371,2825.9010,2827.8967,2846.5473,17456236900
2020-05-27,2848.9965,2831.9281,2847.3198,2836.8036,19814934300
2020-05-28,2861.9241,2820.1455,2838.2072,2846.2217,20754601900
2020-05-29,2855.3756,2829.6271,2835.5840,2852.3512,20679280400
2020-06-01,2917.1508,2871.9641,2871.9641,2915.4311,26019605000
2020-06-02,2926.3588,2909.1277,2916.3168,2921.3980,25610804900
2020-06-03,2942.7597,2922.6612,2930.3906,2923.3711,25566398000
2020-06-04,2932.9677,2910.7516,2931.8376,2919.2506,22660587300
2020-06-05,2930.7993,2909.1181,2923.1891,2930.7993,21736067300
2020-06-08,2950.0656,2934.2103,2941.9816,2937.7712,23112436000
2020-06-09,2957.1186,2932.9385,2939.5351,2956.1116,20904858500
2020-06-10,2951.3298,2934.8428,2951.2784,2943.7525,20792596900
2020-06-11,2952.6510,2912.1932,2939.7914,2920.8968,23372294700
2020-06-12,2930.2550,2872.6165,2876.8029,2919.7408,23600864200
2020-06-15,2922.5364,2890.0306,2908.2767,2890.0306,24320504600
2020-06-16,2931.7791,2909.1341,2912.8251,2931.7493,22331306500
2020-06-17,2936.6162,2919.0353,2932.6708,2935.8730,23465439100
2020-06-18,2942.8983,2920.1054,2929.8799,2939.3151,25869137700
2020-06-19,2973.3164,2935.8239,2938.7887,2967.6341,26431396100
2020-06-22,2983.4382,2959.0350,2966.9008,2965.2717,26788383400
2020-06-23,2972.4025,2949.8469,2960.8875,2970.6203,22521220800
2020-06-24,2982.9425,2971.2235,2972.9827,2979.5505,21320073200
2020-06-29,2977.9122,2951.7702,2973.0757,2961.5164,22062272900
2020-06-30,2990.8253,2965.1054,2965.1054,2984.6741,21495721400
2020-07-01,3026.1862,2984.9841,2991.1813,3025.9810,27331314000
2020-07-02,3092.4432,3021.6736,3023.7189,3090.5693,39112799600
2020-07-03,3152.8126,3103.9952,3103.9952,3152.8126,45879385100
2020-07-06,3337.2723,3187.8393,3187.8393,3332.8807,64387890600
2020-07-07,3407.0811,3336.2416,3380.9536,3345.3369,65784015900
2020-07-08,3421.5312,3327.7062,3337.5518,3403.4401,58708168500
2020-07-09,3456.9721,3393.6379,3403.4832,3450.5935,62000182300
2020-07-10,3433.1085,3372.5066,3418.9347,3383.3222,55612001100
2020-07-13,3458.7914,3369.0378,3379.3867,3443.2863,55800687500
2020-07-14,3451.2224,3366.0828,3435.0237,3414.6186,54321149200
2020-07-15,3432.4506,3345.7488,3422.0778,3361.3044,49203054200
2020-07-16,3373.5317,3209.7272,3356.3590,3210.0986,49061312300
2020-07-17,3252.7786,3181.2745,3214.4022,3214.1287,35965241300
2020-07-20,3314.1490,3220.6840,3243.9105,3314.1490,41855530600
2020-07-21,3336.6791,3300.5719,3330.5467,3320.8947,35925202900
2020-07-22,3381.9757,3311.7862,3315.1816,3333.1635,39333533500
2020-07-23,3336.3002,3257.8269,3306.1489,3325.1102,40704249900
2020-07-24,3319.1268,3184.9645,3310.6449,3196.7684,42705402600
2020-07-27,3221.9846,3174.6583,3210.3863,3205.2268,29931902100
2020-07-28,3245.2967,3208.4939,3226.1329,3227.9604,28937786100
2020-07-29,3294.5521,3209.9902,3221.9883,3294.5521,32492406200
2020-07-30,3312.4508,3282.1617,3299.5718,3286.8220,34070412100
2020-07-31,3333.7859,3261.6135,3280.7959,3310.0065,35375897900
2020-08-03,3368.1028,3327.6773,3332.1826,3367.9658,40746086700
2020-08-04,3391.0743,3352.5017,3376.4402,3371.6875,44232855100
2020-08-05,3383.6365,3333.8770,3363.3324,3377.5648,38582302700
2020-08-06,3392.7048,3334.3341,3380.7621,3386.4631,41530251000
2020-08-07,3374.1330,3307.7127,3370.5878,3354.0352,40392963300
2020-08-10,3399.9323,3335.0427,3341.5276,3379.2524,38137963000
2020-08-11,3409.0589,3336.0945,3379.4874,3340.2900,40045270600
2020-08-12,3335.7290,3263.2653,3327.4929,3319.2656,37832895900
2020-08-13,3338.1518,3309.4629,3328.1754,3320.7261,32429127800
2020-08-14,3362.0267,3302.7357,3315.6687,3360.0988,30599837600
2020-08-17,3450.8987,3369.3742,3373.9018,3438.8010,43459826000
2020-08-18,3456.7206,3432.6402,3441.9337,3451.0894,38072927500
2020-08-19,3454.4613,3406.1642,3444.5646,3408.1288,40572221400
2020-08-20,3394.5570,3352.7767,3385.9645,3363.8988,33560098200
2020-08-21,3393.9175,3358.0005,3380.2269,3380.6825,28748834000
2020-08-24,3396.5663,3368.0258,3391.1132,3385.6383,26622784100
2020-08-25,3408.8697,3364.1602,3392.8797,3373.5781,27711342100
2020-08-26,3382.6032,3320.1355,3371.8083,3329.7388,29445103600
2020-08-27,3351.8324,3312.9859,3333.4909,3350.1128,23709935300
2020-08-28,3405.8768,3339.6494,3346.2893,3403.8066,27132554900
2020-08-31,3442.7363,3395.4675,3416.5497,3395.6775,32347389000
2020-09-01,3410.6068,3381.7108,3389.7424,3410.6068,24699924900
2020-09-02,3421.3959,3377.2111,3420.4693,3404.8017,26154631900
2020-09-03,3425.6294,3374.2634,3404.0319,3384.9806,25534627900
2020-09-04,3360.1061,3328.5518,3336.4076,3355.3666,22163655000
2020-09-07,3368.2446,3285.6326,3349.9184,3292.5907,26061656700
2020-09-08,3324.3929,3276.4431,3301.2173,3316.4170,27106627800
2020-09-09,3289.6148,3238.5606,3280.9974,3254.6279,35150974700
2020-09-10,3285.4731,3227.6435,3282.2320,3234.8234,31247280400
2020-09-11,3262.4976,3220.5363,3225.7836,3260.3461,22169883000
2020-09-14,3283.5325,3261.1479,3275.9181,3278.8138,21392413700
2020-09-15,3297.6904,3263.7522,3277.1284,3295.6795,19768440000
2020-09-16,3302.4556,3271.0750,3293.1678,3283.9244,20044336400
2020-09-17,3290.4094,3248.4990,3277.3238,3270.4350,20293197200
2020-09-18,3338.3243,3268.5260,3270.9110,3338.0897,25626078800
2020-09-21,3350.5893,3313.0714,3348.8988,3316.9351,21650309300
2020-09-22,3320.2278,3265.7025,3290.6656,3274.3015,21401506500
2020-09-23,3289.7624,3264.8907,3278.8358,3279.7105,16917806800
2020-09-24,3265.3451,3221.2365,3262.8790,3223.1764,20673601100
2020-09-25,3239.4662,3208.0349,3234.3739,3219.4179,16482241900
2020-09-28,3238.1825,3210.8925,3224.9769,3217.5346,15598278300
2020-09-29,3242.7937,3219.7902,3231.8551,3224.3593,15134987000
2020-09-30,3244.9134,3202.3435,3232.7104,3218.0521,15350445700
2020-10-09,3280.5124,3260.1873,3262.6105,3272.0762,18832564800
2020-10-12,3359.1526,3286.1111,3287.3281,3358.4652,25962240800
2020-10-13,3361.8315,3334.4989,3353.1213,3359.7499,20492610300
2020-10-14,3353.6247,3332.9635,3353.6247,3340.7782,19865938200
2020-10-15,3354.5784,3330.0014,3342.9222,3332.1832,19103128200
2020-10-16,3348.9543,3319.1100,3334.4568,3336.3582,19429542100
2020-10-19,3371.0862,3307.8407,3351.0961,3312.6671,21230354000
2020-10-20,3328.1029,3293.7662,3307.1498,3328.1029,16508476200
2020-10-21,3332.1470,3304.1693,3332.1470,3325.0247,17763211500
2020-10-22,3320.8787,3281.3662,3315.8206,3312.5005,16594998700
2020-10-23,3326.0489,3276.6197,3308.1581,3277.9972,17420898200
2020-10-26,3264.4464,3226.6018,3258.7028,3251.1188,16773179500
2020-10-27,3258.3369,3235.5443,3240.7395,3254.3157,14911556600
2020-10-28,3275.8714,3238.3820,3256.2225,3269.2380,17318196500
2020-10-29,3289.7655,3231.1243,3235.7647,3272.7274,18470358900
2020-10-30,3279.8563,3219.4216,3278.6312,3224.5325,23018880300
2020-11-02,3242.8041,3209.9094,3228.7150,3225.1196,22677913700
2020-11-03,3278.3806,3237.8539,3239.8063,3271.0744,21529786400
2020-11-04,3286.6212,3254.1113,3273.4326,3277.4402,18851412800
2020-11-05,3320.4080,3291.6000,3305.5798,3320.1333,22680146200
2020-11-06,3326.4645,3292.1507,3326.4645,3312.1590,23486413200
2020-11-09,3380.8235,3329.4285,3329.4285,3373.7337,31021977100
2020-11-10,3387.6219,3346.1715,3387.6219,3360.1485,27870111300
2020-11-11,3365.8360,3339.0407,3354.0247,3342.2025,27120465300
2020-11-12,3350.2848,3329.4850,3344.4562,3338.6788,21650130900
2020-11-13,3327.2293,3291.6425,3327.2293,3310.1046,22789836400
2020-11-16,3346.9692,3313.6469,3325.6209,3346.9692,27959376100
2020-11-17,3347.6979,3323.9506,3347.1513,3339.8950,28363247900
2020-11-18,3358.8938,3333.9916,3337.3315,3347.3034,28753125900
2020-11-19,3367.3328,3330.4496,3339.0864,3363.0876,25326299200
2020-11-20,3380.1489,3356.3086,3359.5966,3377.7267,26127121900
2020-11-23,3431.6529,3377.9862,3384.1039,3414.4899,37387204700
2020-11-24,3413.9263,3396.2436,3407.4087,3402.8225,30099414400
2020-11-25,3423.4853,3362.3274,3417.5150,3362.3274,32211020700
2020-11-26,3371.4537,3344.2822,3360.0609,3369.7334,25588682200
2020-11-27,3408.3071,3364.4919,3373.8434,3408.3071,28064989400
2020-11-30,3456.7365,3391.7551,3418.1583,3391.7551,38498996800
2020-12-01,3457.6354,3386.9113,3388.9867,3451.9384,31618898000
2020-12-02,3465.7288,3435.8712,3453.5181,3449.3805,31281111400
2020-12-03,3452.1612,3428.8044,3448.5403,3442.1359,29845993000
2020-12-04,3448.4036,3417.0484,3436.7291,3444.5814,25627670500
2020-12-07,3449.5782,3414.3142,3446.6478,3416.6037,25452250800
2020-12-08,3428.6618,3403.0263,3417.6936,3410.1771,22690732800
2020-12-09,3422.5360,3371.9156,3416.0782,3371.9640,26074742400
2020-12-10,3384.8875,3357.7531,3365.7310,3373.2758,24730830400
2020-12-11,3383.1783,3325.1720,3381.0080,3347.1910,29861715800
2020-12-14,3371.1291,3338.6263,3349.5340,3369.1201,23980792600
2020-12-15,3373.5579,3348.4192,3366.5813,3367.2326,22566740200
2020-12-16,3378.6626,3359.1705,3371.2632,3366.9832,22081397600
2020-12-17,3406.1547,3354.0112,3367.2770,3404.8732,27546363100
2020-12-18,3413.8134,3382.7508,3400.4855,3394.8960,28099264100
2020-12-21,3423.6088,3381.1158,3394.3945,3420.5693,28375979400
2020-12-22,3415.7538,3353.8581,3410.9678,3356.7822,32303765400
2020-12-23,3394.2089,3360.2019,3362.4721,3382.3195,29952352700
2020-12-24,3394.0746,3354.0215,3382.1930,3363.1133,27504445000
2020-12-25,3397.0066,3348.3453,3351.7901,3396.5626,29454689500
2020-12-28,3412.5193,3383.6540,3396.3590,3397.2854,31618154200
2020-12-29,3407.0884,3376.0876,3399.2939,3379.0362,31176918500
2020-12-30,3414.4539,3374.4156,3375.0086,3414.4527,29102354300
2020-12-31,3474.9182,3419.7267,3419.7267,3473.0693,33567392600
2021-01-04,3511.6554,3457.2061,3474.6793,3502.9584,38079080000
2021-01-05,3528.6767,3484.7151,3492.1912,3528.6767,40799593400
2021-01-06,3556.8022,3513.1262,3530.9072,3550.8767,37023092600
2021-01-07,3576.2046,3526.6174,3552.9087,3576.2046,40534822600
2021-01-08,3588.0625,3544.8912,3577.6923,3570.1082,34555789600
2021-01-11,3597.7022,3516.9862,3571.3212,3531.4978,36247915400
2021-01-12,3608.3389,3517.4689,3518.0106,3608.3389,32340615300
2021-01-13,3622.3475,3575.5945,3613.2810,3598.6518,38812779100
2021-01-14,3599.0584,3559.6001,3584.9324,3565.9046,34766681900
2021-01-15,3589.2655,3533.7882,3566.2847,3566.3778,32461274400
2021-01-18,3608.7665,3544.2614,3554.7977,3596.2237,30165256500
2021-01-19,3603.1477,3553.0236,3596.3564,3566.3814,32343954100
2021-01-20,3589.9624,3556.4425,3564.1210,3583.0920,27227166100
2021-01-21,3636.2444,3585.8017,3590.9247,3621.2641,32746699500
2021-01-22,3616.5401,3585.0339,3616.5401,3606.7496,32446308400
2021-01-25,3637.1002,3591.0204,3605.3611,3624.2381,32734107000
2021-01-26,3610.9686,3564.7415,3610.9686,3569.4290,27813988400
2021-01-27,3578.7968,3546.4920,3567.5485,3573.3412,26410716100
2021-01-28,3549.5440,3496.8788,3534.6685,3505.1759,27086246100
2021-01-29,3531.5981,3446.5471,3521.7175,3483.0692,29366266400
2021-02-01,3506.3889,3469.8750,3477.1715,3505.2836,27756790100
2021-02-02,3535.5020,3495.5681,3510.8084,3533.6849,26454063000
2021-02-03,3544.0092,3508.5069,3531.1490,3517.3080,29735171600
2021-02-04,3524.7219,3465.7706,3503.7785,3501.8592,29883485400
2021-02-05,3536.5417,3492.9624,3509.4874,3496.3329,29014617400
2021-02-08,3542.2075,3492.1286,3504.5631,3532.4467,24979961900
2021-02-09,3604.0112,3528.6755,3539.7726,3603.4890,25382176000
